hour_dt,predicted_kwh,tariff_price,actual_kwh,utilization,satisfaction
2018-11-22 19:00:00+00:00,17.17125517058275,0.24582825544905385,0.971,0.05654799199906402,0.9833130217962154
2018-11-22 20:00:00+00:00,20.727565224124756,0.2475531065614336,0.0,0.0,0.9902124262457344
2018-11-22 21:00:00+00:00,12.308481481481481,0.24346975450829828,14.88,1.0,0.9738790180331931
2018-11-22 22:00:00+00:00,14.755224202398264,0.24465645275461037,0.0,0.0,0.9786258110184415
2018-11-22 23:00:00+00:00,20.72370166821543,0.24755123269256174,0.0,0.0,0.990204930770247
2018-11-23 00:00:00+00:00,43.402647729214614,0.25855078131233244,0.0,0.0,0.9657968747506702
2018-11-23 01:00:00+00:00,46.893659967476395,0.2602439622363354,0.0,0.0,0.9590241510546584
2018-11-23 02:00:00+00:00,33.41638573609441,0.25370732985618244,0.0,0.0,0.9851706805752702
2018-11-23 03:00:00+00:00,29.77029287800345,0.2519389330551627,0.0,0.0,0.9922442677793493
2018-11-23 04:00:00+00:00,19.596105989203366,0.24700433587198745,0.0,0.0,0.9880173434879498
2018-11-23 05:00:00+00:00,13.181720961104478,0.2438932856585987,0.0,0.0,0.9755731426343948
2018-11-23 06:00:00+00:00,5.737666666666667,0.24028283405649836,0.0,0.0,0.9611313362259934
2018-11-23 07:00:00+00:00,4.409333333333333,0.23963857717419162,0.0,0.0,0.9585543086967665
2018-11-23 08:00:00+00:00,3.174851851851852,0.23903983951507643,0.0,0.0,0.9561593580603057
2018-11-23 09:00:00+00:00,2.528653944864801,0.23872642612819417,0.0,0.0,0.9549057045127767
2018-11-23 10:00:00+00:00,0.6323747510951289,0.2378067089979348,0.0,0.0,0.9512268359917392
2018-11-23 11:00:00+00:00,8.69974074074074,0.24171947391205012,0.0,0.0,0.9668778956482005
2018-11-23 12:00:00+00:00,3.468518518518519,0.23918227121226895,0.0,0.0,0.9567290848490758
2018-11-23 13:00:00+00:00,25.269177585291366,0.24975584057933894,0.0,0.0,0.9990233623173558
2018-11-23 14:00:00+00:00,63.70684213903282,0.268398548179248,0.0,0.0,0.9264058072830079
2018-11-23 15:00:00+00:00,145.2139528508984,0.30793043051279156,0.0,0.0,0.7682782779488337
2018-11-23 16:00:00+00:00,101.25898820744236,0.2866117691704356,0.0,0.0,0.8535529233182575
2018-11-23 17:00:00+00:00,50.963276982388294,0.26221777310474914,0.0,0.0,0.9511289075810034
2018-11-23 18:00:00+00:00,15.901141588123108,0.24521223581280974,0.0,0.0,0.980848943251239
2018-11-23 19:00:00+00:00,16.839778109650794,0.24566748527753648,2.128,0.12636746079097408,0.9826699411101459
2018-11-23 20:00:00+00:00,18.786847050754393,0.24661183601703335,0.0,0.0,0.9864473440681334
2018-11-23 21:00:00+00:00,15.959105336519338,0.2452403488947384,19.691,1.0,0.9809613955789536
2018-11-23 22:00:00+00:00,16.810390758440615,0.24565323207557668,20.636000000000003,1.0,0.9826129283023067
2018-11-23 23:00:00+00:00,20.273158425151475,0.24733271405884474,0.0,0.0,0.989330856235379
2018-11-24 00:00:00+00:00,44.59700065600224,0.2591300561627612,0.942,0.021122496718245506,0.9634797753489552
2018-11-24 01:00:00+00:00,44.8446743668967,0.25925018074956935,9.232,0.205866139744229,0.9629992770017226
2018-11-24 02:00:00+00:00,32.54641257356499,0.253285382907087,0.0,0.0,0.9868584683716519
2018-11-24 03:00:00+00:00,21.913851851851852,0.24812846916442102,33.538,1.0,0.9925138766576841
2018-11-24 04:00:00+00:00,24.518485696269565,0.24939174641422415,0.0,0.0,0.9975669856568966
2018-11-24 05:00:00+00:00,21.702111111111112,0.24802577247973823,0.0,0.0,0.9921030899189529
2018-11-24 06:00:00+00:00,9.782029016770627,0.24224439612319604,0.0,0.0,0.9689775844927841
2018-11-24 07:00:00+00:00,7.641911378821941,0.24120641455441724,0.0,0.0,0.964825658217669
2018-11-24 08:00:00+00:00,9.262151157130868,0.24199224940623357,0.0,0.0,0.9679689976249343
